id,lat,lon,user,uid,version,changeset,timestamp
1196525278,32.8597263,-117.2246360,Sat,48060,1,7520457,2011-03-11T06:34:22Z
1196528546,32.8612021,-117.2277018,Sat,48060,1,7520457,2011-03-11T06:38:21Z
1196528564,32.8615863,-117.2265927,Sat,48060,1,7520457,2011-03-11T06:38:21Z
1196528584,32.8594402,-117.2274792,Sat,48060,1,7520457,2011-03-11T06:38:22Z
1196528605,32.8613779,-117.2257626,Sat,48060,1,7520457,2011-03-11T06:38:22Z
1196528624,32.8615142,-117.2258712,Sat,48060,1,7520457,2011-03-11T06:38:23Z
1196528647,32.8615851,-117.2265418,Sat,48060,1,7520457,2011-03-11T06:38:23Z
1196537465,32.8650569,-117.2205028,Sat,48060,1,7520457,2011-03-11T06:50:17Z
1196537475,32.8645814,-117.2178821,Sat,48060,1,7520457,2011-03-11T06:50:18Z
1196537485,32.8638178,-117.2217661,Sat,48060,1,7520457,2011-03-11T06:50:18Z
1196537495,32.8645049,-117.2215730,Sat,48060,1,7520457,2011-03-11T06:50:19Z
1196537505,32.8647212,-117.2204572,Sat,48060,1,7520457,2011-03-11T06:50:19Z
1196537515,32.8639575,-117.2217232,Sat,48060,1,7520457,2011-03-11T06:50:20Z
1197992054,32.9093948,-117.2132850,Sat,48060,1,7530012,2011-03-12T07:17:01Z
1197992077,32.9124054,-117.2070596,Sat,48060,1,7530012,2011-03-12T07:17:02Z
1197992106,32.9120564,-117.2070810,Sat,48060,1,7530012,2011-03-12T07:17:02Z
1197992126,32.9095975,-117.2128478,Sat,48060,1,7530012,2011-03-12T07:17:03Z
1197992144,32.9136957,-117.2105625,Sat,48060,1,7530012,2011-03-12T07:17:04Z
1197992159,32.9061769,-117.2195801,Sat,48060,1,7530012,2011-03-12T07:17:05Z
1197992181,32.9061409,-117.2198617,Sat,48060,1,7530012,2011-03-12T07:17:05Z
1197992211,32.9104802,-117.2084731,Sat,48060,1,7530012,2011-03-12T07:17:06Z
1197992237,32.9081563,-117.2140708,Sat,48060,1,7530012,2011-03-12T07:17:07Z
1197992266,32.9100704,-117.2090551,Sat,48060,1,7530012,2011-03-12T07:17:07Z
1197992295,32.9062423,-117.2170481,Sat,48060,1,7530012,2011-03-12T07:17:08Z
1197994158,32.9055779,-117.2213691,Sat,48060,1,7530012,2011-03-12T07:21:49Z
1197994168,32.9018667,-117.2115791,Sat,48060,1,7530012,2011-03-12T07:21:49Z
1197994178,32.9070101,-117.2207978,Sat,48060,1,7530012,2011-03-12T07:21:49Z
1197994188,32.9021663,-117.2123328,Sat,48060,1,7530012,2011-03-12T07:21:50Z
1197994198,32.9074965,-117.2212404,Sat,48060,1,7530012,2011-03-12T07:21:50Z
1197994208,32.9017169,-117.2158599,Sat,48060,1,7530012,2011-03-12T07:21:51Z
1197994218,32.9054045,-117.2221067,Sat,48060,1,7530012,2011-03-12T07:21:51Z
1197994228,32.9067264,-117.2234908,Sat,48060,1,7530012,2011-03-12T07:21:51Z
1197994238,32.9018240,-117.2105303,Sat,48060,1,7530012,2011-03-12T07:21:52Z
1197994248,32.9078298,-117.2213021,Sat,48060,1,7530012,2011-03-12T07:21:52Z
1197994259,32.9061161,-117.2123328,Sat,48060,1,7530012,2011-03-12T07:21:53Z
1197994269,32.9013803,-117.2104713,Sat,48060,1,7530012,2011-03-12T07:21:53Z
1197995161,32.8998332,-117.2167772,Sat,48060,1,7530012,2011-03-12T07:24:14Z
1197995175,32.9006713,-117.2177983,Sat,48060,1,7530012,2011-03-12T07:24:14Z
1197995185,32.9005989,-117.2177669,Sat,48060,1,7530012,2011-03-12T07:24:15Z
1197995199,32.9000354,-117.2161350,TieFaith,688027,2,22260404,2014-05-10T22:49:51Z
1197995212,32.9019703,-117.2166055,Sat,48060,2,15627706,2013-04-06T04:00:11Z
1197997033,32.8896331,-117.1925622,Sat,48060,1,7530012,2011-03-12T07:30:32Z
1197997049,32.8897435,-117.1955931,Sat,48060,2,7530012,2011-03-12T07:33:46Z
1198002965,32.8683543,-117.2313315,Sat,48060,2,11390802,2012-04-23T02:32:22Z
1198002975,32.8688199,-117.2308791,Zian Choy,296869,4,46565651,2017-03-04T07:14:48Z
1198003010,32.8679037,-117.2318353,Sat,48060,1,7530316,2011-03-12T07:51:26Z
1199202072,32.7609710,-117.1407008,Sat,48060,1,7538059,2011-03-12T20:51:26Z
1199443135,32.7684048,-117.1395798,StellanL,28775,3,29267533,2015-03-05T14:10:44Z
1199443169,32.7657504,-117.1389790,Sat,48060,1,7539050,2011-03-12T23:20:00Z
1199494006,32.7703105,-117.1399156,StellanL,28775,3,29267533,2015-03-05T14:10:43Z
1199494066,32.7778303,-117.1419060,Sat,48060,2,8678897,2011-07-09T23:24:11Z
1199494121,32.7693670,-117.1395977,StellanL,28775,3,29267533,2015-03-05T14:10:44Z
1199525902,32.7619713,-117.1388180,Sat,48060,1,7539050,2011-03-13T00:47:58Z
1211125206,32.8640217,-117.2533733,Djroatan,6650391,2,52291422,2017-09-22T22:30:09Z
1211125230,32.8641806,-117.2527725,Sat,48060,1,7622113,2011-03-20T21:32:19Z
1211125265,32.8632704,-117.2538400,Sat,48060,1,7622113,2011-03-20T21:32:20Z
1211125301,32.8625291,-117.2539098,Sat,48060,1,7622113,2011-03-20T21:32:21Z
1211125322,32.8564505,-117.2499615,Sat,48060,1,7622113,2011-03-20T21:32:21Z
1211125343,32.8563964,-117.2499696,Sat,48060,1,7622113,2011-03-20T21:32:22Z
1211125371,32.8630955,-117.2532400,Sat,48060,1,7622113,2011-03-20T21:32:23Z
1211130463,32.8615177,-117.2093261,Sat,48060,1,7622142,2011-03-20T21:35:55Z
1211580020,32.8825860,-117.2256010,nmixter,55774,1,7624353,2011-03-21T06:45:12Z
1211659994,32.7798430,-117.0956526,evil saltine,238349,1,7624882,2011-03-21T08:28:45Z
1211660047,32.7801674,-117.0907887,evil saltine,238349,1,7624882,2011-03-21T08:28:46Z
1211660126,32.7797519,-117.0948363,evil saltine,238349,1,7624882,2011-03-21T08:28:47Z
1211660186,32.7799428,-117.0936369,evil saltine,238349,1,7624882,2011-03-21T08:28:49Z
1211688273,32.7809372,-117.1196141,evil saltine,238349,1,7625081,2011-03-21T08:58:23Z
1211688283,32.7806180,-117.1002724,evil saltine,238349,1,7625081,2011-03-21T08:58:24Z
1211688310,32.7796461,-117.1021643,evil saltine,238349,1,7625081,2011-03-21T08:58:24Z
1211688336,32.7808247,-117.0993305,evil saltine,238349,1,7625081,2011-03-21T08:58:25Z
1211688354,32.7807710,-117.0984672,evil saltine,238349,1,7625081,2011-03-21T08:58:25Z
1211688375,32.7807861,-117.0996018,evil saltine,238349,1,7625081,2011-03-21T08:58:26Z
1211688402,32.7792531,-117.1035548,evil saltine,238349,1,7625081,2011-03-21T08:58:26Z
1211688413,32.7813897,-117.1119101,evil saltine,238349,1,7625081,2011-03-21T08:58:26Z
1211688439,32.7808749,-117.0989839,evil saltine,238349,1,7625081,2011-03-21T08:58:27Z
1211688457,32.7800549,-117.1096777,evil saltine,238349,1,7625081,2011-03-21T08:58:27Z
1211688474,32.7796508,-117.1086736,evil saltine,238349,1,7625081,2011-03-21T08:58:28Z
1211688494,32.7792986,-117.1032152,evil saltine,238349,1,7625081,2011-03-21T08:58:28Z
1211688519,32.7814210,-117.1138566,evil saltine,238349,1,7625081,2011-03-21T08:58:29Z
1211688536,32.7807922,-117.0985765,evil saltine,238349,1,7625081,2011-03-21T08:58:29Z
1211688557,32.7810131,-117.1186281,evil saltine,238349,1,7625081,2011-03-21T08:58:30Z
1212693336,33.0746414,-117.1993691,evil saltine,238349,1,7633065,2011-03-22T00:20:35Z
1212693360,33.0429404,-117.1733163,evil saltine,238349,1,7633065,2011-03-22T00:20:36Z
1212693387,33.0909901,-117.2417886,evil saltine,238349,1,7633065,2011-03-22T00:20:37Z
1212693417,33.0388564,-117.1706512,evil saltine,238349,1,7633065,2011-03-22T00:20:38Z
1212706200,32.8953427,-117.1574412,evil saltine,238349,1,7633209,2011-03-22T00:54:55Z
1212706213,32.8856985,-117.1694538,evil saltine,238349,1,7633209,2011-03-22T00:54:56Z
1212706224,32.8937577,-117.1358786,evil saltine,238349,1,7633209,2011-03-22T00:54:57Z
1212706242,32.8981830,-117.1468148,evil saltine,238349,1,7633209,2011-03-22T00:54:57Z
1212706261,32.8956029,-117.1566688,evil saltine,238349,1,7633209,2011-03-22T00:54:58Z
1212706279,32.8924774,-117.1664751,evil saltine,238349,1,7633209,2011-03-22T00:54:58Z
1212929711,32.7807686,-117.1221247,evil saltine,238349,1,7634608,2011-03-22T08:11:51Z
1212929721,32.7809479,-117.1204578,evil saltine,238349,1,7634608,2011-03-22T08:11:51Z
1212929731,32.7788283,-117.1265853,evil saltine,238349,1,7634608,2011-03-22T08:11:52Z
1212929741,32.7808774,-117.1207840,evil saltine,238349,1,7634608,2011-03-22T08:11:52Z
1212929751,32.7794244,-117.1257346,evil saltine,238349,1,7634608,2011-03-22T08:11:53Z
1212929762,32.7801498,-117.1242164,evil saltine,238349,1,7634608,2011-03-22T08:11:53Z
1212929772,32.7808464,-117.1207744,evil saltine,238349,1,7634608,2011-03-22T08:11:54Z
1212929783,32.7801978,-117.1240142,evil saltine,238349,1,7634608,2011-03-22T08:11:54Z
1212929793,32.7808220,-117.1210829,evil saltine,238349,1,7634608,2011-03-22T08:11:54Z
1212929803,32.7809238,-117.1207817,evil saltine,238349,1,7634608,2011-03-22T08:11:55Z
1212937984,32.7752199,-117.1336678,evil saltine,238349,1,7634750,2011-03-22T08:29:43Z
1212938011,32.7751538,-117.1341307,evil saltine,238349,1,7634750,2011-03-22T08:29:44Z
1212938046,32.7754283,-117.1328858,evil saltine,238349,1,7634750,2011-03-22T08:29:45Z
1212938080,32.7765529,-117.1295848,evil saltine,238349,1,7634750,2011-03-22T08:29:45Z
1212938112,32.7778765,-117.1275508,evil saltine,238349,1,7634750,2011-03-22T08:29:46Z
1213049939,32.7735093,-117.1423722,evil saltine,238349,1,7635885,2011-03-22T10:53:19Z
1213049976,32.7728270,-117.1438343,evil saltine,238349,1,7635885,2011-03-22T10:53:20Z
1213050001,32.7711549,-117.1497125,evil saltine,238349,1,7635885,2011-03-22T10:53:20Z
1213050036,32.7722485,-117.1445377,evil saltine,238349,1,7635885,2011-03-22T10:53:21Z
1213050063,32.7730638,-117.1434343,evil saltine,238349,1,7635885,2011-03-22T10:53:22Z
1213050100,32.7713305,-117.1480075,evil saltine,238349,1,7635885,2011-03-22T10:53:22Z
1213050139,32.7733675,-117.1427535,evil saltine,238349,1,7635885,2011-03-22T10:53:23Z
1213050186,32.7711946,-117.1494959,evil saltine,238349,1,7635885,2011-03-22T10:53:24Z
1213070537,32.7705794,-117.1561581,evil saltine,238349,1,7635985,2011-03-22T11:05:50Z
1213070557,32.7699155,-117.1538298,evil saltine,238349,1,7635985,2011-03-22T11:05:50Z
1213070572,32.7704504,-117.1555893,evil saltine,238349,1,7635985,2011-03-22T11:05:51Z
1213070587,32.7704740,-117.1556637,evil saltine,238349,1,7635985,2011-03-22T11:05:52Z
1213070603,32.7705023,-117.1557610,evil saltine,238349,1,7635985,2011-03-22T11:05:52Z
1213070619,32.7705224,-117.1558415,evil saltine,238349,1,7635985,2011-03-22T11:05:53Z
1213070635,32.7700222,-117.1544185,evil saltine,238349,1,7635985,2011-03-22T11:05:53Z
1213070651,32.7701917,-117.1547845,evil saltine,238349,1,7635985,2011-03-22T11:05:54Z
1213070673,32.7706009,-117.1567208,evil saltine,238349,1,7635985,2011-03-22T11:05:55Z
1213070695,32.7705970,-117.1567880,evil saltine,238349,1,7635985,2011-03-22T11:05:55Z
1213089747,32.7699005,-117.1588623,evil saltine,238349,1,7636199,2011-03-22T11:32:40Z
1213089757,32.7668427,-117.1643413,evil saltine,238349,1,7636199,2011-03-22T11:32:40Z
1213089767,32.7668594,-117.1644064,evil saltine,238349,1,7636199,2011-03-22T11:32:41Z
1213089777,32.7670862,-117.1637983,evil saltine,238349,1,7636199,2011-03-22T11:32:42Z
1213089787,32.7670286,-117.1639161,evil saltine,238349,1,7636199,2011-03-22T11:32:42Z
1213089797,32.7673439,-117.1632676,evil saltine,238349,1,7636199,2011-03-22T11:32:42Z
1213089808,32.7670372,-117.1639926,evil saltine,238349,1,7636199,2011-03-22T11:32:43Z
1213089818,32.7672051,-117.1635566,evil saltine,238349,1,7636199,2011-03-22T11:32:44Z
1213089828,32.7684612,-117.1606473,evil saltine,238349,1,7636199,2011-03-22T11:32:44Z
1213089838,32.7701110,-117.1585108,evil saltine,238349,1,7636199,2011-03-22T11:32:45Z
1213089848,32.7667805,-117.1646234,evil saltine,238349,1,7636199,2011-03-22T11:32:45Z
1213089858,32.7669707,-117.1640395,evil saltine,238349,1,7636199,2011-03-22T11:32:46Z
1213089869,32.7670833,-117.1638926,evil saltine,238349,1,7636199,2011-03-22T11:32:46Z
1213118313,32.7657356,-117.1745531,evil saltine,238349,1,7636388,2011-03-22T11:59:57Z
1213118346,32.7645580,-117.1807995,evil saltine,238349,1,7636388,2011-03-22T11:59:58Z
1213118392,32.7656792,-117.1749619,evil saltine,238349,1,7636388,2011-03-22T11:59:59Z
1213118431,32.7649359,-117.1771447,evil saltine,238349,1,7636388,2011-03-22T12:00:00Z
1213118472,32.7646373,-117.1785920,evil saltine,238349,1,7636388,2011-03-22T12:00:00Z
1213118507,32.7656110,-117.1750501,evil saltine,238349,1,7636388,2011-03-22T12:00:01Z
1213118536,32.7651934,-117.1703314,evil saltine,238349,1,7636388,2011-03-22T12:00:02Z
1213118569,32.7657468,-117.1744821,evil saltine,238349,1,7636388,2011-03-22T12:00:03Z
1213118597,32.7645704,-117.1804203,evil saltine,238349,1,7636388,2011-03-22T12:00:04Z
1213118631,32.7624631,-117.1896415,evil saltine,238349,1,7636388,2011-03-22T12:00:05Z
1213118655,32.7652340,-117.1703055,evil saltine,238349,1,7636388,2011-03-22T12:00:05Z
1213118681,32.7635658,-117.1953642,evil saltine,238349,1,7636388,2011-03-22T12:00:06Z
1213118708,32.7646155,-117.1787825,evil saltine,238349,1,7636388,2011-03-22T12:00:07Z
1213118734,32.7643295,-117.1819150,evil saltine,238349,1,7636388,2011-03-22T12:00:08Z
1213118763,32.7644702,-117.1812824,evil saltine,238349,1,7636388,2011-03-22T12:00:08Z
1215008599,32.8332700,-117.1212972,evil saltine,238349,1,7647950,2011-03-23T16:46:32Z
1215714980,32.8248940,-117.0988252,Sat,48060,1,7652762,2011-03-24T05:25:31Z
1215714990,32.8240736,-117.0987118,Sat,48060,1,7652762,2011-03-24T05:25:31Z
1215715000,32.8252771,-117.1006081,Sat,48060,1,7652762,2011-03-24T05:25:32Z
1215715010,32.8246798,-117.1003747,Sat,48060,1,7652762,2011-03-24T05:25:32Z
1215715020,32.8260885,-117.1003774,Sat,48060,1,7652762,2011-03-24T05:25:33Z
1215715030,32.8241232,-117.1008575,Sat,48060,1,7652762,2011-03-24T05:25:33Z
1215715040,32.8258091,-117.0996291,Sat,48060,1,7652762,2011-03-24T05:25:34Z
1215715050,32.8266813,-117.0998249,Sat,48060,1,7652762,2011-03-24T05:25:34Z
1215715060,32.8269327,-117.1027111,Sat,48060,1,7652762,2011-03-24T05:25:35Z
1215715070,32.8237806,-117.0980627,Sat,48060,1,7652762,2011-03-24T05:25:35Z
1215715080,32.8257752,-117.1003613,Sat,48060,1,7652762,2011-03-24T05:25:36Z
1215715090,32.8246415,-117.1003667,Sat,48060,1,7652762,2011-03-24T05:25:36Z
1215715100,32.8266002,-117.1012892,Sat,48060,1,7652762,2011-03-24T05:25:37Z
1215715110,32.8254732,-117.1005625,Sat,48060,1,7652762,2011-03-24T05:25:37Z
1215715120,32.8235260,-117.0986065,Sat,48060,1,7652762,2011-03-24T05:25:38Z
1215715130,32.8256941,-117.1006698,Sat,48060,1,7652762,2011-03-24T05:25:38Z
1215715140,32.8236600,-117.0985508,Sat,48060,1,7652762,2011-03-24T05:25:39Z
1215715150,32.8242426,-117.1007744,Sat,48060,1,7652762,2011-03-24T05:25:39Z
1215715160,32.8244973,-117.0997847,Sat,48060,1,7652762,2011-03-24T05:25:40Z
1215715170,32.8235868,-117.0979715,Sat,48060,1,7652762,2011-03-24T05:25:40Z
1215715555,32.8239170,-117.0999188,Sat,48060,1,7652762,2011-03-24T05:30:19Z
1215715565,32.8255375,-117.1002809,Sat,48060,1,7652762,2011-03-24T05:30:19Z
1215715575,32.8250653,-117.0996264,Sat,48060,1,7652762,2011-03-24T05:30:20Z
1215715585,32.8247644,-117.0997203,Sat,48060,1,7652762,2011-03-24T05:30:20Z
1215715595,32.8238246,-117.0999563,Sat,48060,1,7652762,2011-03-24T05:30:20Z
1215715605,32.8261641,-117.0996948,Sat,48060,1,7652762,2011-03-24T05:30:21Z
1215715615,32.8266617,-117.0988760,Sat,48060,1,7652762,2011-03-24T05:30:21Z
1215715625,32.8256299,-117.0990779,Sat,48060,1,7652762,2011-03-24T05:30:22Z
1215715635,32.8261416,-117.0995982,Sat,48060,1,7652762,2011-03-24T05:30:22Z
1215715645,32.8260818,-117.1000435,Sat,48060,1,7652762,2011-03-24T05:30:22Z
1215715655,32.8260717,-117.0991543,Sat,48060,1,7652762,2011-03-24T05:30:23Z
1215715665,32.8243026,-117.0998126,Sat,48060,1,7652762,2011-03-24T05:30:23Z
1215715912,32.8259173,-117.1012571,Sat,48060,1,7652762,2011-03-24T05:33:31Z
1215715922,32.8258891,-117.1020296,Sat,48060,1,7652762,2011-03-24T05:33:32Z
1215715932,32.8265957,-117.1019317,Sat,48060,1,7652762,2011-03-24T05:33:32Z
1215715942,32.8261461,-117.1012009,Sat,48060,1,7652762,2011-03-24T05:33:33Z
1215715952,32.8262745,-117.1019384,Sat,48060,1,7652762,2011-03-24T05:33:34Z
1215717639,32.8291720,-117.1280042,Sat,48060,1,7652820,2011-03-24T05:40:41Z
1215717650,32.8294560,-117.1307105,Sat,48060,1,7652820,2011-03-24T05:40:42Z
1215717660,32.8301277,-117.1298844,Sat,48060,1,7652820,2011-03-24T05:40:42Z
1215717670,32.8300014,-117.1287659,Sat,48060,1,7652820,2011-03-24T05:40:43Z
1215717680,32.8299339,-117.1291498,Sat,48060,1,7652820,2011-03-24T05:40:43Z
1215717691,32.8300537,-117.1296619,Sat,48060,1,7652820,2011-03-24T05:40:44Z
1215717702,32.8304229,-117.1293426,Sat,48060,1,7652820,2011-03-24T05:40:44Z
1215717712,32.8304229,-117.1294432,Sat,48060,1,7652820,2011-03-24T05:40:45Z
1215717722,32.8298963,-117.1291748,Sat,48060,1,7652820,2011-03-24T05:40:45Z
1215717732,32.8297028,-117.1291991,Sat,48060,1,7652820,2011-03-24T05:40:46Z
1215717743,32.8299036,-117.1288721,Sat,48060,1,7652820,2011-03-24T05:40:46Z
1215717756,32.8299124,-117.1286854,Sat,48060,1,7652820,2011-03-24T05:40:47Z
1215717767,32.8298480,-117.1287670,Sat,48060,1,7652820,2011-03-24T05:40:48Z
1215717777,32.8294267,-117.1302948,Sat,48060,1,7652820,2011-03-24T05:40:48Z
1215717787,32.8299273,-117.1293572,Sat,48060,1,7652820,2011-03-24T05:40:49Z
1215718166,32.8309975,-117.1290957,mds08011,4705962,2,53084417,2017-10-19T23:21:11Z
1215719381,32.8311734,-117.1299005,Sat,48060,1,7652882,2011-03-24T05:53:48Z
1215719391,32.8307271,-117.1307025,Sat,48060,1,7652882,2011-03-24T05:53:48Z
1215719401,32.8307857,-117.1301124,Sat,48060,1,7652882,2011-03-24T05:53:49Z
1215719411,32.8309593,-117.1317995,Sat,48060,1,7652882,2011-03-24T05:53:49Z
1215719421,32.8308173,-117.1328749,Sat,48060,1,7652882,2011-03-24T05:53:50Z
1217821128,32.9068187,-117.1559904,Sat,48060,1,7668140,2011-03-25T18:32:51Z
1217821151,32.9069583,-117.1563149,Sat,48060,1,7668140,2011-03-25T18:32:51Z
1217821185,32.9066633,-117.1561513,Sat,48060,1,7668140,2011-03-25T18:32:52Z
1217821212,32.9069486,-117.1580686,Sat,48060,1,7668140,2011-03-25T18:32:52Z
1218555595,32.8537770,-117.1198553,evil saltine,238349,1,7672165,2011-03-26T05:28:37Z
1218555605,32.8537447,-117.1207038,evil saltine,238349,1,7672165,2011-03-26T05:28:37Z
1218555616,32.8551650,-117.1177259,evil saltine,238349,1,7672165,2011-03-26T05:28:38Z
1218595105,33.2115377,-117.3337741,evil saltine,238349,1,7672493,2011-03-26T07:08:50Z
1219978065,32.8355839,-117.0891202,Sat,48060,1,7681266,2011-03-26T23:47:27Z
1219978090,32.8359039,-117.0907376,Sat,48060,1,7681266,2011-03-26T23:47:28Z
1219978114,32.8371524,-117.0884577,Sat,48060,1,7681266,2011-03-26T23:47:28Z
1219978148,32.8362082,-117.0893268,Sat,48060,1,7681266,2011-03-26T23:47:29Z
1219978169,32.8358543,-117.0906357,Sat,48060,1,7681266,2011-03-26T23:47:29Z
1219978199,32.8350475,-117.0890399,Sat,48060,1,7681266,2011-03-26T23:47:29Z
1219978233,32.8365530,-117.0888440,Sat,48060,1,7681266,2011-03-26T23:47:30Z
1219978268,32.8358318,-117.0907537,Sat,48060,1,7681266,2011-03-26T23:47:31Z
1219978294,32.8372245,-117.0884470,Sat,48060,1,7681266,2011-03-26T23:47:31Z
1219978319,32.8364808,-117.0890049,Sat,48060,1,7681266,2011-03-26T23:47:32Z
1219978352,32.8361225,-117.0879776,Sat,48060,1,7681266,2011-03-26T23:47:32Z
1219978381,32.8367175,-117.0896621,Sat,48060,1,7681266,2011-03-26T23:47:33Z
1219978411,32.8362104,-117.0905418,Sat,48060,1,7681266,2011-03-26T23:47:33Z
1219978444,32.8351106,-117.0920920,Sat,48060,1,7681266,2011-03-26T23:47:34Z
1219978471,32.8365890,-117.0892088,Sat,48060,1,7681266,2011-03-26T23:47:34Z
1219978500,32.8352819,-117.0906761,Sat,48060,1,7681266,2011-03-26T23:47:34Z
1219978534,32.8358859,-117.0907162,Sat,48060,1,7681266,2011-03-26T23:47:35Z
1219978561,32.8365823,-117.0881386,Sat,48060,1,7681266,2011-03-26T23:47:35Z
1219978589,32.8361112,-117.0881305,Sat,48060,1,7681266,2011-03-26T23:47:36Z
1219980419,32.8363776,-117.0875807,Sat,48060,1,7681266,2011-03-26T23:48:39Z
1219981598,32.8369454,-117.0919230,Sat,48060,1,7681276,2011-03-26T23:49:58Z
1222785332,32.7993300,-117.1506552,nmixter,55774,1,7693615,2011-03-28T06:40:58Z
1222785429,32.8575333,-117.1850060,Sat,48060,2,8107414,2011-05-10T22:09:45Z
1222785594,32.8923116,-117.2071542,nmixter,55774,1,7693615,2011-03-28T06:41:34Z
1222785671,32.8580430,-117.1858191,nmixter,55774,1,7693615,2011-03-28T06:41:41Z
1222785749,32.8511564,-117.2367956,nmixter,55774,1,7693615,2011-03-28T06:41:46Z
1227924546,32.9039006,-117.2248607,happy5214,199837,2,12319978,2012-07-19T10:58:12Z
1227976347,32.7702404,-117.1303210,evil saltine,238349,1,7736232,2011-04-01T15:07:50Z
1229080016,32.7782994,-117.1092359,evil saltine,238349,1,7742886,2011-04-02T10:45:32Z
1229080041,32.7790076,-117.1127528,StellanL,28775,2,29267533,2015-03-05T14:20:07Z
1229080069,32.7790697,-117.1005911,evil saltine,238349,1,7742886,2011-04-02T10:45:33Z
1229080097,32.7768131,-117.1120584,evil saltine,238349,1,7742886,2011-04-02T10:45:33Z
1229088820,32.7833843,-117.1145461,evil saltine,238349,1,7742926,2011-04-02T10:50:24Z
1236895498,32.8066601,-117.2122014,Sat,48060,1,7800415,2011-04-08T03:19:08Z
1236895520,32.8068314,-117.2121961,Sat,48060,1,7800415,2011-04-08T03:19:08Z
1240328975,32.8508871,-117.1947151,ChristophWeber,435481,1,7827512,2011-04-10T20:49:12Z
1240328985,32.8509132,-117.1946399,ChristophWeber,435481,1,7827512,2011-04-10T20:49:12Z
1240328995,32.8473545,-117.1959888,ChristophWeber,435481,2,49292291,2017-06-06T03:20:02Z
1240329005,32.8466060,-117.1974786,ChristophWeber,435481,1,7827512,2011-04-10T20:49:13Z
1240402967,32.8484402,-117.1965454,ChristophWeber,435481,1,7828454,2011-04-10T22:39:47Z
1240402977,32.8477946,-117.1960158,ChristophWeber,435481,1,7828454,2011-04-10T22:39:48Z
1240402990,32.8466352,-117.1974171,ChristophWeber,435481,1,7828454,2011-04-10T22:39:48Z
1240403000,32.8489066,-117.1960170,ChristophWeber,435481,1,7828454,2011-04-10T22:39:49Z
1240403010,32.8466713,-117.1957702,ChristophWeber,435481,1,7828454,2011-04-10T22:39:49Z
1240403021,32.8471994,-117.1968774,ChristophWeber,435481,1,7828454,2011-04-10T22:39:50Z
1240403031,32.8499138,-117.1959365,ChristophWeber,435481,1,7828454,2011-04-10T22:39:50Z
1240403041,32.8466262,-117.1970469,ChristophWeber,435481,1,7828454,2011-04-10T22:39:51Z
1240403051,32.8469383,-117.1955315,ChristophWeber,435481,1,7828454,2011-04-10T22:39:51Z
1240403061,32.8465428,-117.1954832,ChristophWeber,435481,1,7828454,2011-04-10T22:39:52Z
1240403073,32.8469200,-117.1967429,ChristophWeber,435481,2,10014041,2011-12-02T03:32:38Z
1240403083,32.8476401,-117.1959952,ChristophWeber,435481,1,7828454,2011-04-10T22:39:53Z
1240403095,32.8510719,-117.1950728,ChristophWeber,435481,1,7828454,2011-04-10T22:39:53Z
1240403105,32.8475983,-117.1962321,ChristophWeber,435481,1,7828454,2011-04-10T22:39:54Z
1240403116,32.8465373,-117.1950895,ChristophWeber,435481,2,10014041,2011-12-02T03:32:39Z
1240418964,32.8493274,-117.1946127,ChristophWeber,435481,1,7828454,2011-04-10T23:17:42Z
1240418974,32.8505188,-117.1947834,ChristophWeber,435481,1,7828454,2011-04-10T23:17:43Z
1240418984,32.8503231,-117.1946407,ChristophWeber,435481,1,7828454,2011-04-10T23:17:43Z
1240418994,32.8496933,-117.1946987,ChristophWeber,435481,1,7828454,2011-04-10T23:17:43Z
1240453942,32.8488761,-117.1949306,ChristophWeber,435481,1,7828814,2011-04-11T00:36:48Z
1240453952,32.8483987,-117.1950041,ChristophWeber,435481,1,7828814,2011-04-11T00:36:48Z
1240453962,32.8486900,-117.1951031,ChristophWeber,435481,1,7828814,2011-04-11T00:36:49Z
1240453972,32.8487683,-117.1948967,ChristophWeber,435481,1,7828814,2011-04-11T00:36:49Z
1240453982,32.8485420,-117.1950764,ChristophWeber,435481,1,7828814,2011-04-11T00:36:49Z
1240453992,32.8473083,-117.1951129,dpaschich,621202,2,50936008,2017-08-08T07:38:46Z
1240454002,32.8483993,-117.1951743,ChristophWeber,435481,1,7828814,2011-04-11T00:36:50Z
1240455780,32.8464662,-117.1964031,ChristophWeber,435481,1,7828814,2011-04-11T00:49:46Z
1240455790,32.8489257,-117.1947295,ChristophWeber,435481,1,7828814,2011-04-11T00:49:46Z
1240455800,32.8507633,-117.1945377,ChristophWeber,435481,1,7828814,2011-04-11T00:49:46Z
1240455811,32.8510765,-117.1945202,ChristophWeber,435481,1,7828814,2011-04-11T00:49:47Z
1240455823,32.8498485,-117.1959512,ChristophWeber,435481,1,7828814,2011-04-11T00:49:47Z
1240455835,32.8467434,-117.1975391,ChristophWeber,435481,1,7828814,2011-04-11T00:49:47Z
1240461263,32.8470663,-117.1953070,ChristophWeber,435481,1,7828875,2011-04-11T01:02:37Z
1240464958,32.8467753,-117.1954353,dpaschich,621202,2,50936008,2017-08-08T07:38:46Z
1240464968,32.8466684,-117.1956496,dpaschich,621202,2,50936008,2017-08-08T07:38:46Z
1240464979,32.8467479,-117.1954903,dpaschich,621202,2,50936008,2017-08-08T07:38:46Z
1240471524,32.8466149,-117.1951595,ChristophWeber,435481,1,7829000,2011-04-11T02:05:32Z
